;start;stop;channel;desc;title;icon;url;country;episode-num;star-rating;sub-title;category
58;20220331053000 +0200;20220331060000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
59;20220331060000 +0200;20220331083000 +0200;24 HORAS;"|2019| ★★★☆☆ |España| Información, Informativo.
Sirun Demirjian conduce este rápido y exhaustivo repaso de todas las noticias de interés general. Además, se ofrece la actualidad meteorológica de España y de Europa y el estado de la mar. Rubén Briones presenta la información deportiva.
Pres: Sirun Demirjian, Rubén Briones.
";Telediario Matinal;https://www.movistarplus.es/recorte/n/caratula4/M24HP1709045;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1709045;España;;★★★☆☆;;News / Current affairs
60;20220331083000 +0200;20220331100000 +0200;24 HORAS;"S3 E140 |2022| +7 |España| Entretenimiento, Magacín.
Magazine matinal de la 1 presentado por Marc Sala y Silvia Intxaurrondo en el que se reúne información de actualidad con reportajes y entrevistas dedicados a analizar en profundidad el mundo de la política.
Dir: Lluís Guilera.
";La hora de La 1: La hora política;https://www.movistarplus.es/recorte/n/caratula4/M24HP2058358;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT2058358;España;S3 E140;;;Magazines / Reports / Documentary
61;20220331100000 +0200;20220331140000 +0200;24 HORAS;"|2018| ★★★☆☆ |España| Información, Informativo.
Toda la información, nacional e internacional contada por Alex Barreiro, Ana Belén Roy y Cristina Pampín.
Pres: Ana Belén Roy, Álex Barreiro, Cristina Pampín.
";Diario 24 Horas;https://www.movistarplus.es/recorte/n/caratula4/M24HP1575000;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1575000;España;;★★★☆☆;;News / Current affairs
62;20220331140000 +0200;20220331150000 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Noticias de los servicios informativos del Canal 24 Horas. Producido por Televisión Española, este canal está dedicado íntegramente a ofrecer información de actualidad y es el más antiguo de los canales de este tipo en España.
";Noticias 24H;https://www.movistarplus.es/recorte/n/caratula4/M24HP518403;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518403;España;;★★★☆☆;;News / Current affairs
63;20220331150000 +0200;20220331155500 +0200;24 HORAS;"|2014| ★★★☆☆ |España| Información, Informativo.
El noticiario audiovisual más veterano de la historia de la televisión en España. Ana Blanco conduce este espacio que ofrece un repaso diario a la actualidad general de España y el mundo, además de una sección dedicada al deporte presentada por Lourdes García Campos.
";Telediario 1;https://www.movistarplus.es/recorte/n/caratula4/M24HP518438;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518438;España;;★★★☆☆;;News / Current affairs
64;20220331155500 +0200;20220331160000 +0200;24 HORAS;"|2018| ★★★☆☆ Entretenimiento, Otros.
Breve espacio que incluye reportajes y otros programas de contenidos diversos.
";Espacio de ajuste;https://www.movistarplus.es/recorte/n/caratula4/M24HP1601181;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1601181;;;★★★☆☆;;Variety show
65;20220331160000 +0200;20220331170000 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Noticias de los servicios informativos del Canal 24 Horas. Producido por Televisión Española, este canal está dedicado íntegramente a ofrecer información de actualidad y es el más antiguo de los canales de este tipo en España.
";Noticias 24H;https://www.movistarplus.es/recorte/n/caratula4/M24HP518403;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518403;España;;★★★☆☆;;News / Current affairs
66;20220331170000 +0200;20220331200000 +0200;24 HORAS;"|2009| +TP ★★★☆☆ |España| Información, Informativo.
Diego Losada y Paula Sainz-Pardo conducen ""La Tarde en 24h"". Cinco horas en directo con todas las noticias de actualidad nacional e internacional.
";La tarde en 24H;https://www.movistarplus.es/recorte/n/caratula4/M24HP789332;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT789332;España;;★★★☆☆;;News / Current affairs
67;20220331200000 +0200;20220331210000 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Noticias de los servicios informativos del Canal 24 Horas. Producido por Televisión Española, este canal está dedicado íntegramente a ofrecer información de actualidad y es el más antiguo de los canales de este tipo en España.
";Noticias 24H;https://www.movistarplus.es/recorte/n/caratula4/M24HP518403;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518403;España;;★★★☆☆;;News / Current affairs
68;20220331210000 +0200;20220331215500 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Cientos de profesionales de TVE salen cada día a la calle en busca de noticias. El resultado, un completo repaso a la actualidad nacional e internacional conducido por Carlos Franganillo. También hay espacio para la parcela deportiva presentada por Arsenio Cañada.
Pres: Arsenio Cañada, Carlos Franganillo.
";Telediario 2;https://www.movistarplus.es/recorte/n/caratula4/M24HP518466;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518466;España;;★★★☆☆;;News / Current affairs
69;20220331215500 +0200;20220331220500 +0200;24 HORAS;"|2014| ★★★☆☆ |España| Información, Meteorología.
La mejor manera de enterarse de la previsión meteorológica para los próximos días. La información del tiempo de Televisión Española es un clásico de la historia audiovisual española. Avalada por el Instituto Nacional de Meteorología, goza de un alto nivel de acierto.
";El tiempo;https://www.movistarplus.es/recorte/n/caratula4/M24HP332735;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT332735;España;;★★★☆☆;;Meteorología
70;20220331220500 +0200;20220401000000 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Informativo diario nocturno presentado por Xabier Fortes que ofrece un análisis profundo y plural de la actualidad de la jornada.
Dir: Xabier Fortes.
Pres: Xabier Fortes.
";La noche en 24 horas;https://www.movistarplus.es/recorte/n/caratula4/M24HP1937854;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1937854;España;;★★★☆☆;;News / Current affairs
71;20220401000000 +0200;20220401003000 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Noticias de los servicios informativos del Canal 24 Horas. Producido por Televisión Española, este canal está dedicado íntegramente a ofrecer información de actualidad y es el más antiguo de los canales de este tipo en España.
";Noticias 24H;https://www.movistarplus.es/recorte/n/caratula4/M24HP518403;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518403;España;;★★★☆☆;;News / Current affairs
72;20220401003000 +0200;20220401010000 +0200;24 HORAS;"|2018| +TP ★★☆☆☆ |España| Cultural/Educativo, Literatura.
Programa que muestra todas las actividades del Instituto Cervantes dirigidas a la enseñanza de la lengua española. El espacio, presentado por Antonio Gárate, muestra todas las sedes con las que cuenta el Instituto a nivel mundial.
Pres: Antonio Gárate.
";La Hora Cervantes;https://www.movistarplus.es/recorte/n/caratula4/M24HP1498490;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1498490;España;;★★☆☆☆;;Literatura
73;20220401010000 +0200;20220401020000 +0200;24 HORAS;"|2021| ★★★☆☆ |España| Información, Informativo.
Noticias de los servicios informativos del Canal 24 Horas. Producido por Televisión Española, este canal está dedicado íntegramente a ofrecer información de actualidad y es el más antiguo de los canales de este tipo en España.
";Noticias 24H;https://www.movistarplus.es/recorte/n/caratula4/M24HP518403;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT518403;España;;★★★☆☆;;News / Current affairs
74;20220401020000 +0200;20220401023000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
75;20220401023000 +0200;20220401030000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
76;20220401030000 +0200;20220401033000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
77;20220401033000 +0200;20220401040000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
78;20220401040000 +0200;20220401043000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
79;20220401043000 +0200;20220401050000 +0200;24 HORAS;"|2018| +TP ★★☆☆☆ |España| Cultural/Educativo, Literatura.
Programa que muestra todas las actividades del Instituto Cervantes dirigidas a la enseñanza de la lengua española. El espacio, presentado por Antonio Gárate, muestra todas las sedes con las que cuenta el Instituto a nivel mundial.
Pres: Antonio Gárate.
";La Hora Cervantes;https://www.movistarplus.es/recorte/n/caratula4/M24HP1498490;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1498490;España;;★★☆☆☆;;Literatura
80;20220401050000 +0200;20220401053000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
81;20220401053000 +0200;20220401060000 +0200;24 HORAS;"|2021| +TP ★★★☆☆ |España| Información, Informativo.
Un noticiario que prima la información de ámbito internacional y especialmente la que se produce o tiene relación con la América Iberoamericana. El espacio, eso sí, tampoco se olvida de la actualidad nacional española. Incluye previsión meteorológica de todo el planeta.
";Telediario Internacional;https://www.movistarplus.es/recorte/n/caratula4/M24HP1367474;https://www.movistarplus.es/recorte/n/detallegaleriah/M24HT1367474;España;;★★★☆☆;;News / Current affairs
